JString(10250669782),1.0088968512936873,-4.6071438241716445E-6,-2.8819594010152636E-6,-0.0015541716005343263,-1.9050467717713645E-4,-1.38283811953816E-6,-3.532472011343562E-6,-9.407391498552391E-4,-0.001091964214720626,-8.167270064226278E-4,-9.770805629871489E-6,-2.1675520232329077E-6,-1.7283933375446531E-6,-4.720033936957283E-6,-6.862889845103653E-7,-4.6084896128079585E-6,-0.0010197770337740638,-6.340338916639188E-6,1.290209753401082E-6,-0.0031980398017987426,-1.3934391064885288E-6,1.5303046349094147E-4,-1.501594670116475E-6,-2.7317622398567223E-6,-4.381738912136095E-6,5.313893777261191E-5,-4.4597282020579217E-4,-1.3161814521470113E-5,2.2317859148727936E-4,-3.996526455472794E-6
JString(10290103232),3.0922736380000767E-4,5.803594454020181E-4,1.399085226562997E-5,2.4776299800708305E-5,8.422577402107138E-6,4.940487814868007E-4,6.244361859031928E-4,4.265620418026711E-4,1.2656245215748052E-5,3.524693408730937E-4,9.553724280113891E-6,2.7156381796266386E-4,1.4838106615105735E-5,4.838094575680667E-5,3.502078206593607E-4,7.107422094425057E-6,7.830538943310057E-6,1.318577028850648E-4,3.076519169541765E-4,6.76653191422551E-5,9.392868386875917E-6,8.487816355041098E-5,1.1559295869374918E-4,0.0018707797880552727,6.772047838580904E-4,0.9930706890649095,8.070855180109098E-6,8.564897881944034E-5,6.125747107939476E-6,8.010342193334869E-6
JString(10250616855),-7.624284754042735E-4,-2.360835261665793E-5,-2.736853314885454E-4,-2.506579225419939E-5,-6.901783279909583E-4,-1.795776654117744E-5,-0.0012949898718155437,-1.3500535899809124E-5,-9.373490747806058E-4,-5.095343698835879E-4,-1.5695740433011556E-5,-7.318708718761978E-4,-1.599230788699383E-5,-1.6154361825338362E-5,-1.9780489915103603E-5,-3.735739312481118E-4,-1.881997973018132E-5,1.0087393118424568,-1.0827369429562662E-5,-1.9882768216980796E-5,-1.4886311018570972E-5,-6.491282283387091E-4,-9.284010475000323E-4,-1.4116688374396696E-5,-1.510787861644445E-5,-1.4932531625126037E-5,-2.567326565234759E-5,-1.156134957145076E-5,-1.3697541968682218E-5,-0.0012809112805541394
JString(10255992832),1.686672666716665E-4,0.00411556641985258,0.9849542930736533,2.522854076676993E-4,5.232314864107687E-4,2.72125009672371E-4,3.361423632675681E-4,2.46041020933679E-4,1.6801156215475526E-4,2.9695175616222544E-4,0.002172196835738186,2.1411949624738973E-4,1.9822847006435138E-4,1.831543557766224E-4,1.9915376397306212E-4,1.6813300767178898E-4,2.163088493811869E-4,2.1152466669987325E-4,1.472673207606114E-4,1.7252118910534838E-4,1.757805698491101E-4,1.9012308476449463E-4,1.696216099866485E-4,3.401711160224545E-4,1.7530025400148912E-4,1.5296566446205533E-4,2.0855169846087121E-4,1.4534136474829502E-4,2.3163276851738927E-4,0.002994588547321912
JString(10272412959),-2.426127152890317E-5,-9.316871382686178E-6,-6.592720587840818E-4,-1.348512569955326E-4,-2.255113312233666E-5,-8.312436035999744E-6,2.153610992475675E-4,-8.130311690347503E-6,-2.069969621943153E-5,4.514113048764846E-4,-1.531099424554223E-5,-3.3521660002696247E-4,-1.9764680957156506E-5,-8.396564768970291E-5,-1.2890725285208011E-5,6.819623957837566E-4,-1.2841127786777716E-5,1.0038776244930792,-0.0018486256604797495,-0.001165858701559091,-9.947366735800793E-6,-2.588346799878733E-5,-9.360087377521107E-6,8.960569479000606E-4,-1.0456804297654397E-5,-0.0016555566224832924,1.7219588629098864E-4,-1.590139635816289E-4,-1.114444835136408E-5,-3.1380192562711146E-5
JString(10290782310),2.7232997934730765E-4,1.0968545458405675E-4,0.9879195867664929,4.687233620214913E-5,7.899867683561424E-5,1.80296605139814E-5,2.6161192538714877E-4,2.913434039598204E-5,0.0015788306203268511,1.7331232155441768E-4,0.0010575498740842159,1.5132372143751169E-5,0.0014100178490090989,8.499376671581998E-4,2.120519772013404E-5,1.9636278081296644E-5,2.161037025414043E-5,2.1634877418942484E-5,2.8981108663406736E-5,8.62563611953641E-4,2.8791402054757433E-5,2.5917110039284945E-5,1.6906511410756917E-5,1.9312179442015365E-5,4.1108522013892987E-4,1.797786222551182E-5,3.936764074640619E-5,1.528452827255355E-5,0.0035529348902326565,0.0010757613673095133
JString(10296651867),8.762495519385278E-6,8.49385367578462E-6,8.53470232467026E-6,0.993529075744124,1.1531495281292494E-5,0.0011002476929090094,2.2646654157324402E-5,8.551213174118452E-6,1.772988058883285E-5,0.0012170358761683952,9.603713806807667E-6,1.2835040572919871E-5,7.075289273356424E-4,9.518792077659463E-6,1.0642210220003747E-5,1.0477650679231207E-5,0.0014705705005647726,1.2177623383096925E-5,8.257001420791675E-6,4.900611268035926E-5,6.619131652609615E-4,1.0128249653355896E-5,1.4854811608134485E-5,8.477692978425332E-6,2.5595574613848346E-5,7.990284133534905E-6,1.4977698735641994E-5,7.382607645543992E-6,5.793840947120946E-5,9.575143252351939E-4
JString(9946829766),8.84098481269123E-6,6.949424262805E-4,0.0033782542293173236,1.9867349066663077E-4,2.196135939314894E-5,0.40635169122585973,6.375116606028363E-4,4.0068816284936324E-4,1.3799419394722694E-5,4.45987671322456E-4,6.985786929141751E-4,9.333940284832959E-5,0.0011690588603177187,3.8014848099427355E-5,0.12233184833406795,0.002384533775896683,3.7553892618492625E-4,1.4601802460415159E-5,8.05022500836529E-5,1.2320281090072723E-4,1.8111006768090608E-4,1.9873390834744897E-4,1.1065434897214346E-5,1.1421041094563561E-4,1.6058658982266027E-5,4.446762132508308E-5,1.3025944727338193E-5,7.194104097676385E-4,8.634201303680545E-6,0.45923171300774945
JString(9898405633),-7.089189147323091E-6,-4.898004798069751E-4,-4.4742428575124133E-4,-0.0018620797597831524,3.3391675719937847E-4,3.14644475433117E-5,-5.571620150607848E-4,-9.093521953588317E-4,-5.221608109730116E-4,1.0128109162614245,-0.0017460965789719322,-7.391656808036967E-4,1.9622101719537544E-5,-2.8461043632099136E-4,-2.6960196684183472E-5,1.7663622170217957E-4,-0.0012237929580533385,7.796923331618724E-5,-1.0743751574273608E-5,-2.1590648386007096E-4,1.2553110665709381E-5,-6.9658931271966334E-6,-9.608675544879819E-4,-0.001947845923601901,-9.602656951632992E-4,-6.721246946420847E-6,-3.9994668141074227E-4,-1.7815397376870783E-4,2.766743830810483E-5,1.2366218777617675E-5
JString(9915233477),8.202522906603216E-6,7.081132142578911E-4,8.273493071436365E-5,0.4023497114430394,5.429162113994571E-5,8.383080695727799E-4,1.6361112494472617E-4,1.8454811315407566E-4,4.395101463237974E-4,1.2876306401073243E-5,2.9784580087747635E-4,0.18037637901095493,1.0445836078907376E-5,1.1845907948823917E-5,1.3586239329225944E-5,9.105435110540908E-6,2.491264303068533E-4,1.4371033787818528E-5,1.1310414686647709E-5,0.0012483413291901543,8.989594771205306E-6,3.521341514129807E-4,1.101305794394973E-5,6.07247744310193E-4,8.894936562312812E-6,7.964400944681397E-6,1.8154588206952088E-4,1.1733285075991455E-5,8.270988569711606E-6,0.4117179410276137
JString(9941134669),-1.2055477366333202E-5,-3.1013964342052055E-4,-1.95760821483137E-5,-2.4345861807028388E-5,2.370976453373658E-5,-9.830052459644392E-6,-2.0520239497673627E-4,8.160141633666567E-5,8.916313139027557E-5,-7.323651024484137E-4,-1.3175047214165596E-5,-1.046564086755023E-5,-1.9302046779317632E-5,-6.94355766595239E-6,-1.621154100758912E-5,-7.82170321829787E-4,-1.6328718636364077E-5,2.102364000716308E-5,2.0721680132872308E-4,2.67044954236305E-5,-1.74471734375441E-5,-1.153114988766748E-5,-1.1701407492712794E-5,-1.8151208960086853E-5,-9.642224521317275E-4,1.0042553541584114,-1.3847990149570792E-5,-0.001487029408002449,8.331884507371889E-6,-1.1063013249531579E-5
JString(9941460369),0.0021310406763137718,9.642186932623058E-5,0.0021762013363389324,5.548298195467178E-4,7.466480901744321E-5,5.255654124619568E-4,2.0241707987395155E-5,8.401442685378038E-6,1.1900068388169774E-5,0.5033892336016497,8.609893406604147E-6,1.0767248461235797E-4,5.837042038645915E-4,2.958111402792092E-5,1.2005664373460898E-5,0.0012877940980343416,0.009313416359178503,9.741799970669936E-6,5.972376589027104E-5,3.8321116573607217E-4,0.0055328814702653795,8.367899235408317E-6,7.250176190027056E-4,1.638657090359449E-4,0.4713965829293741,1.0271270427101924E-5,2.6671367347901497E-5,1.0640588886370397E-5,8.459222173928723E-6,0.001333280631440446
JString(9945515119),-8.7747470150125E-6,-7.624010780854894E-6,-8.403770573986033E-6,-1.3569275222222355E-5,-9.912587328334356E-6,-7.549425445207301E-4,-1.655937336317708E-5,-1.2618301422482643E-5,-3.5240579528154393E-4,-6.055583810580334E-6,-5.563741068030396E-4,-6.389013824629143E-4,-2.5354519465800037E-4,-3.472349292145432E-4,-1.8630576826030767E-5,-1.3260821261212904E-5,-1.3060713674748735E-5,-2.7113213656169104E-4,-7.1117754595649585E-6,-5.106511127629648E-4,-1.2637835932804969E-5,-8.564375327172114E-4,-1.050894166429436E-5,-1.0252342288131786E-5,1.0047641311660187,-1.629320165534098E-5,-1.2147127144754322E-5,-7.925082268574932E-6,-9.607278955077146E-6,-7.5530843886930104E-6
JString(9951361736),2.1250752479948703E-4,6.427765222133196E-4,0.001030539977218971,3.339111299355029E-4,6.682384647869928E-5,0.10037595456853272,1.2799691926791122E-5,1.2813082622526978E-5,0.011844252415040831,8.464612084886255E-4,1.5697372302666434E-5,1.9385341553181542E-5,0.005322740283890759,2.1852911179122747E-4,1.6001005212686783E-5,4.5582806907908395E-4,2.1447529454842503E-5,1.9401738121332823E-5,2.7290742112433396E-5,4.0273615655497114E-4,1.5770291325769304E-5,1.6021028760991792E-5,1.704511436235409E-5,5.728983139679061E-5,0.3948642642982162,9.097058137182452E-5,2.7567881437195926E-5,1.4330726114775417E-5,1.2426764658330997E-5,0.4829864161650252
JString(9985323762),2.0624819885271828E-5,0.23447451287028287,2.2230506495704908E-4,2.1235123500098327E-5,0.0010980436563268103,3.5695471391107683E-4,0.3066451163363088,1.7919843551259415E-5,3.434916784409688E-5,0.4554604280840117,4.6614513238801164E-4,1.6932295208851298E-5,4.180600204038534E-4,2.2220680478148187E-4,1.7251416131874474E-5,1.2546944464520934E-5,1.764862270309519E-5,1.8228748671272684E-5,1.1754733012070163E-5,4.500035962368909E-5,5.433017440079206E-5,1.4083624639475467E-4,1.3638975277598107E-5,1.724218304305909E-5,1.859982545525977E-5,5.664013050275556E-5,1.6148251792733763E-5,1.3351484041454354E-5,6.383961129051316E-5,8.10835983294288E-6
JString(9634286658),2.2256026803322228E-4,0.27455842478674836,1.8855899808391106E-4,6.897866215558022E-4,2.44782498904175E-4,1.950602038180359E-4,1.9969843954954406E-4,2.223571273081869E-4,2.8650642846599604E-4,1.5494644040678677E-4,2.3689384930642704E-4,2.0303975155660476E-4,2.6550455406927365E-4,2.415401212989961E-4,2.521436224048329E-4,0.14895847771873563,0.20842796223017454,2.898199815489877E-4,0.0025515941856492363,0.018920805115081034,0.1901704372893563,0.1463943704743314,2.4638388591023935E-4,8.271631951199524E-4,2.324615259434361E-4,2.3788399506484106E-4,2.8147386998630237E-4,1.958446030425422E-4,0.003964592082771737,1.389261357736971E-4
JString(9942797405),-1.7811338794008553E-5,1.0953650515081638E-4,-1.5428988915851475E-5,-2.6670681244922043E-5,-2.5004158743220093E-5,-1.4766711571312853E-5,-1.6776137741271683E-5,-2.6755210247375816E-4,-3.073652336929483E-5,-5.507180583649233E-5,-3.1441947155140166E-5,-0.0011549151246910796,-2.0618966405780912E-5,-8.66025532803324E-5,-2.643699761632882E-5,-1.9085353542665288E-5,-2.3564445145560732E-5,-7.990917794717266E-4,-3.022322838118652E-5,-1.8140326968734056E-5,-4.4428867793514177E-4,-0.001058165090569348,-2.6349538909978405E-5,-2.905415238481619E-5,1.0059972870627505,-1.5665302913749934E-5,-2.1317895419941125E-5,-1.2529855796213647E-5,-1.690603551523657E-5,-0.001802607847108187
JString(9939119667),2.230086976098326E-5,3.014148177064494E-4,8.103440909678139E-4,4.8130308062710156E-5,2.5794761058193155E-5,8.104800039203336E-4,8.20171246509539E-4,1.9636137721006372E-5,2.092285226758189E-5,1.552995681980198E-5,0.21830828592875606,1.2923979978263966E-5,2.1385485009101202E-5,3.77807474635127E-5,1.6325619837147575E-5,1.3772106326860412E-5,2.161005391550835E-5,0.3298971110103826,9.32430103560857E-4,1.7232504505100484E-5,1.4931442377337509E-5,3.6565428337125217E-4,1.5062666210040892E-5,1.5449805987686613E-5,1.9345851392787755E-5,8.424008411065428E-4,1.4209921284513965E-4,0.44638327419819984,1.838846919077173E-5,9.810644789021984E-6
JString(9954110972),3.746228483790341E-6,3.3904499113761157E-6,8.140139026067792E-5,9.747787498742704E-6,4.160371675244123E-6,1.0563724753832E-4,4.688818451082425E-6,3.906735949811654E-6,4.605629287523506E-6,2.9316255762051693E-5,2.6511455536136984E-4,3.3786981753794002E-6,6.681996065814481E-6,1.6075445676493153E-4,3.982390706837816E-6,4.295838271214427E-6,0.9985289094037245,6.271690934573391E-6,5.901597592631595E-4,6.298627672224816E-6,5.404170784416558E-6,4.184251474865803E-6,3.66402027019625E-6,3.978843191379522E-6,6.442365163184797E-6,5.3843529935141314E-5,5.196694053942175E-6,8.32855054701565E-5,4.238811802475925E-6,3.3134760956310505E-6
JString(9979336723),2.7235121711706566E-5,5.183296748964506E-4,1.9151811686418433E-5,0.0030223142397973212,2.6149426867355208E-5,0.5088995082565348,0.001146818313481299,2.9119084939507004E-5,2.6585554116280482E-5,1.9531550768335884E-4,0.0010518066250974189,2.390764075870901E-5,5.751749536261542E-4,0.2803471006834717,3.60840676491722E-5,2.288919841113993E-5,3.8814178371418125E-5,3.098077755778487E-5,2.289463436238702E-5,7.806992871685351E-4,3.9177831092334725E-4,0.19905115482910193,2.3810801761824738E-5,2.1851470657494276E-5,2.93044563104894E-5,1.3295263235149648E-4,2.750941875694516E-5,8.351329817763746E-5,2.2367469821354985E-5,0.0033748782739485713
JString(9980033289),-1.8490263228631872E-5,-3.5029646181510724E-5,-0.0012559167860356447,-8.238993699214806E-4,-2.2034525724062644E-5,-0.0013205287130894498,-5.361666503311779E-4,-4.3155823933074496E-4,-3.263640820784837E-5,-0.00146545849992096,-4.7410228908007916E-4,-3.440446218233912E-5,-8.622614810026372E-4,-2.009614107439173E-5,-2.4123189596605187E-4,-1.92090057414278E-5,-0.0015423523787992438,-0.0012084517496060274,1.012545930526779,-2.2372090533718494E-5,-7.983350623949038E-4,-2.0384045460824307E-5,-2.551328773474088E-5,-1.755018075127188E-5,-3.845987604841209E-5,-2.0283437075129174E-5,-6.158515624529018E-5,-2.6008321766398444E-5,-1.8447212761977458E-5,-0.001153163350582558
JString(9979439767),2.5917854550491316E-5,2.9839694554270248E-5,3.206088189492446E-5,0.004384057594340565,3.896257241346245E-5,0.007844665189746648,0.4492984763710484,3.094760391761327E-5,7.845554820582039E-5,0.0018137000544889187,3.134837754080777E-5,0.0021629032359684725,3.362583221182237E-5,5.4138673635523484E-5,4.011767681148021E-5,0.001600913895854947,3.27638530291541E-5,0.5197633969812069,3.596004219586483E-4,3.273157058574463E-5,2.9885631767658806E-5,0.0038500383148621156,3.120982668281706E-5,0.003408723580524765,2.773709443888938E-5,3.0836205142506336E-5,4.4862416497100626E-4,2.483302134823945E-5,2.531799185445008E-5,0.004434170284442947
JString(10267241057),0.001698238159696554,2.730731000702876E-5,2.0581241495107116E-5,3.5334049658892217E-5,0.001035161987772944,0.43335670473228355,8.774943733385619E-4,7.408340013653122E-4,2.427653084328812E-5,0.11620411597082585,2.4532145121482206E-5,5.326524306885618E-4,0.001699927451036271,2.862500035766835E-5,0.001072115841413475,0.0026893407598521037,2.9215959561175713E-5,0.001291030297870698,2.0626333298929795E-5,0.001313631684469983,3.5582974160481076E-4,2.903370620899808E-5,2.8327414914691145E-5,0.007074916460915022,2.4452048095224217E-5,3.047474995283792E-5,0.42795311946537207,2.3685150788166422E-5,0.0017380450800366157,2.036992115419527E-5
JString(10278968512),1.7313084600722013E-4,5.617936047718002E-4,1.486006880562997E-4,4.554241884700664E-4,0.4498331985374269,1.528716098289257E-4,3.102905650842311E-4,1.69610642835121E-4,1.7533605043095228E-4,3.951970103095332E-4,1.807005229671515E-4,1.56190499210614E-4,2.0274891574536608E-4,1.8807400543667066E-4,2.022376629503907E-4,3.1946593560658744E-4,6.451588401174169E-4,2.2176662796337068E-4,1.365816099127751E-4,0.3061526817471659,5.28645702664333E-4,1.975720890277752E-4,1.7483514807679342E-4,0.001524065618060223,0.23593640160916982,1.5546567064747183E-4,2.1743408896872436E-4,1.505509096503114E-4,2.2384875691345394E-4,1.1012029652364545E-4
JString(10281108398),8.806354228036157E-4,9.259486997173154E-6,8.338341554330771E-4,1.417406152116332E-5,3.148858685172575E-4,9.220576372912664E-6,1.82045399290412E-4,9.938566642338149E-6,2.8652424400378297E-4,2.0042473677543633E-4,1.5403766363177203E-4,8.490427150197539E-6,4.024076382766034E-5,1.0799008334350985E-5,1.1343051701588346E-5,1.01725500703445E-5,1.234648691660132E-5,1.207335985266321E-4,9.223499899965289E-4,9.295591258672547E-6,0.6448476363144473,0.34923834468013576,1.020977635988021E-5,9.337447391292257E-6,4.896362817115147E-4,0.0010685878394281793,1.568846274073246E-5,1.8339315947871738E-4,9.341029126293717E-6,8.707335940895266E-5
JString(10281128016),0.0011167607017208289,9.519352208394772E-6,4.908642057682783E-4,1.4941278192967355E-5,3.9551962186288556E-4,9.287667536336616E-6,1.8401267780960144E-4,1.08044360582973E-5,1.7270276777348395E-4,2.0474335141086727E-4,9.438462310954287E-5,8.850443995830607E-6,4.0489022062372645E-5,1.1486670119320241E-5,1.2406555032264168E-4,1.0372570023660306E-5,1.2734338009375715E-5,7.858211634196762E-5,5.424984514112729E-4,9.823371123929798E-6,0.5191699167323943,0.47522072659006254,2.973845486199842E-4,9.663458541499144E-6,4.901294394412675E-4,0.0010802142623949234,1.4554082449155437E-5,1.1125245990512989E-4,9.823002044059186E-6,5.389220728534062E-5
JString(10282024773),1.1248895407963459E-4,-6.772115833319717E-4,-2.063105921602065E-6,-3.011893772045998E-4,-3.72061894639226E-6,1.0055516789508525,6.313068758962363E-5,-7.50694132789168E-6,-2.3971179994170693E-6,-7.833923669836449E-4,-3.3890820323280655E-6,-4.393606125448755E-5,2.3426676314202664E-6,-3.619007745769819E-6,-3.847642354418771E-6,-3.420709412155036E-6,5.366685612073418E-4,2.5631251402674386E-6,3.031511993216951E-4,-3.6638602930601047E-6,-3.665669934741709E-6,1.228185432762899E-4,-5.692586845577027E-6,-3.332381666299794E-6,-4.383321687930003E-6,1.439161237584531E-4,-5.88648906458958E-6,-0.005109888563110713,-1.2348483043758207E-5,1.4579615730403773E-4
JString(10282205697),3.0322887985821178E-5,0.4310285363916545,0.0017983518186496202,4.073016814339468E-5,2.710266097979071E-5,2.8262331624089187E-5,0.001471087243692562,8.188838257178921E-4,0.0011553213029253792,1.8795406778623967E-5,7.176836160600359E-4,0.3494011533903106,3.7133169131744245E-4,2.79784561614706E-5,8.688643200006955E-4,2.4980152016576554E-5,3.7134417795760574E-5,3.4485947904400114E-5,2.698210891587375E-4,4.1176049219937056E-4,3.661996038641495E-5,2.925892451715661E-5,2.6017502287679347E-5,2.916741690374192E-5,2.6444950993857284E-5,2.490593653063341E-5,4.101597046951154E-5,2.171858249166391E-5,5.427224376234937E-4,0.21063954070671873
JString(10284526068),3.081894641828893E-6,2.7187441548839964E-6,3.253534703939721E-6,5.622207437092828E-6,1.4391974728215968E-4,2.2959256643124114E-4,2.9722796992774093E-6,3.207534716201916E-6,3.328293160247247E-6,2.263031591480152E-6,3.4008946946806146E-6,3.1235141297745783E-4,5.285352684947637E-6,1.1082731570002294E-4,9.066949078592679E-6,3.081102080954744E-6,4.629503843906679E-6,2.4209285399494525E-5,1.109326624173546E-4,3.893891858291186E-6,3.2899680518656767E-6,3.4941654232006473E-6,3.250682668952742E-6,3.251460966458943E-6,3.193589272548678E-6,2.848954758337116E-6,0.9977786296741159,0.0012091420251259272,3.095402986492122E-6,2.1658720762361903E-6
JString(10285180077),1.2458583102306848E-4,4.6154824867444835E-5,3.89829893701702E-5,7.06309148947551E-5,5.1304615593798635E-5,6.170966357583916E-4,4.473773400317492E-5,1.1529533153729458E-4,1.786077640560302E-4,0.0015208455296466669,1.1521589014297594E-4,6.344615574206841E-5,4.5071532027894613E-4,1.748698643284237E-4,2.3268445395571661E-4,1.3921337938542163E-4,3.017942019707724E-4,1.085611463586717E-4,3.609066970334229E-5,8.85444682233454E-5,0.9772904129936179,5.620655527629708E-5,5.427839087269724E-5,3.591352559817954E-4,1.0671855456786008E-4,1.4801531987821505E-4,5.703575783089103E-5,4.0899466771254375E-5,0.012631606635545264,0.004736313348817546
