1.5332038581630995E-4,2.5122596716038194E-4,0.0018043641471463254,7.884686931827374E-4,0.0022020534175036057,0.001399512961057572,2.6862987379762854E-4,0.014668820392937479,1.1529054704661183E-4,3.354712221744955E-4,6.690364261089117,3.2627426842687837E-4,0.0013826405292616977,9.674127061465905E-4,2.9213675072109924E-4,1.3911029224631841E-4,0.011012721678753187,2.9635061085281182,7.448406181049026E-4,2.2563109218494523E-4,2.4917900868905813E-4,1.349547240109024E-4,8.82522700333818E-5,0.0013358348514510459,2.984641474117651E-4,0.0010638891473274312,6.481069686428256E-5,9.522867262166466E-4,4.1959435698319834E-4,9.1709154457661E-5,2.3516229061831947E-4,2.1633463363426197E-4,3.134490957476429E-5,0.0019499911435387706,0.07160310937395215,0.0058599836195939795,0.0,3.102490117424208E-4,3.649257222575723E-4,2.3228710636577653E-4,6.0827936617535E-4,1.238712460707456E-4,3.333001243814129E-4,4.7146343708077095E-5,1.436364768099926E-4,0.0013071169825953715,1.0033208835234347E-4,1.2976853844976649E-4,0.0026688061211599568,2.353719213803807E-4,6.192260523012187E-5,0.008295011717031345,0.007011244829176148,1.6282624687493952E-4,0.004837595903711982,2.1487021152009813E-4,4.6709713194105474E-5,2.535828593840887E-4,6.812439143513607E-4,0.021726038681047177,2.012123027814448E-4,6.88976968594628E-5,2.0646437443681145E-4,9.966157100115027E-5,7.677098871726846E-4,0.012848248015355756,0.008386151350488272,9.959808306140836E-4,1.3892842287941791,2.2104534444044335E-4,15.863377756135248,6.528239040316303,0.021550259562496135,0.0016689078877190416,0.0027562518664143183,3.1874965483638716E-4,3.1304980767747783E-4,0.005398385812911084,1.9205762453784292E-4,2.3976308719074265E-4,2.304618305813016E-4,0.0012720944997810363,0.0026097154769836057,2.9565285471607367E-4,3.988051157855586,7.985017218843452E-5,1.82375219403939E-4,3.460361037244172E-4,0.0014163809106812742,0.004524041532040857,0.0018476889620266028,0.0018192717538002795,2.1469400057273508E-4,0.07625584007387821,2.124192020117949E-4,8.587470459156089E-4,0.03838791135311211,3.080212463589554E-4,0.007856056276045487,0.5038911526793748,2.663700797609902E-4,0.0011401583131703404,3.225912167104199E-5,8.464961185716358E-5,1.9371094703858838E-4,0.002090351071696337,0.00724812759711917,2.8418425504151963E-4,3.3447437927772096E-4,0.003255288832972116,0.0028480030991006036,0.0023126339455834697,9.210803955032411E-4,0.004513993133629277,0.00504690730559214,2.3120906467731707E-4,6.985395311195179E-4,1.9323354832957197E-4,4.7435199895912655E-4,3.6721228342012036E-5,1.8293730899941434E-4,1.6386116775072575E-4,1.257399706148643E-4,0.0012263441131625827,4.191714583304384E-5,1.0428231023922529E-4,3.0314696054321735E-4,0.0032510657825140896,6.933665683823029E-5,4.85452026955311,0.001372220308892199,0.0060740359931607405,3.482041536362485E-4,0.0,1.4882033869902393E-4,7.22656262472168E-5,1.5906559993263776E-4,1.2966754912089793E-4,8.024142157159754E-5,0.001312619358615554,1.0653111761923269E-4,6.670689363405314E-5,0.012687456920249938,1.9812354306092883E-4,0.002035888068881739,0.0016510324574341396,2.788003004078114E-4,0.0072983568000330136,5.707155613226362E-4,0.05188479011762723,1.2685218035706684E-4,1.0727747192045993E-4,8.652448913920257E-5,1.8698878635908187E-4,1.41762263354033E-4,1.2619430747118257E-4,0.0034310165297158075,0.0013699727953004042,1.9614610170586274E-4,0.0023199498202143604,4.070599291644429E-4,7.01986193454069E-5,0.002889643506430986,0.025979507430023866,0.013685052361940186,3.013156351803936E-5,1.1460443836545166E-4,0.0010078375402878524,2.910538900062458E-4,2.577270820638024E-4,0.9113045648943731,7.45620756012107E-4,0.004958230392223449,2.403561811563503E-4,2.7854782967926195E-4,1.9855835219923792E-4,3.185016842939705E-4,2.9313418081251323E-5,1.5276966513437688E-5,1.5276966513437688E-5,0.008590191397435769,4.510205871967554E-4,1.913356706104612E-4,0.0015580306784664245,2.3247432165462035E-4,8.686014826313616E-4,0.001535443486819554,0.0010997981105199607,8.247904054753503E-4,0.0013901052909040428,1.2533561041306107E-4,2.6419254845283627E-4,2.1291819335792162E-4,6.836141003699888,0.008218595431664989,1.384490173000394E-4,0.0013104352182705136,5.804065305375081E-4,2.1410997729922877E-4,2.7344531603213664E-4,1.3860596793521866E-4,0.007948633376338258,1.530150412247576E-4,3.989137001480593E-5,7.830588703963107E-4,2.911659966736591E-4,0.12461991082377173,9.025930814324339E-5,3.4834675371710254E-4,1.4411053759407768E-4,7.353960512427542E-5,1.2116982572768228E-4,1.0905062389585775E-4,9.952064728185807E-4,6.202402747776694E-4,1.30440456782707E-4,6.0060043913590474E-5,5.056264120626574E-4,0.00314998466270447,3.1010703128585946,1.9224128404582335E-4,6.743818521909958E-5,4.185155584020382E-4,0.01321081061340515,0.001112350351303919,2.1771334153817943E-4,4.6139674190759406E-5,3.651936480100529E-4,1.4782450887633995E-4,3.9222873906043167E-4,6.906543270993236E-4,1.809854774657699E-4,9.155952085737067E-4,0.0034859680257082666,0.15782276065381037,6.481979058864294E-5,0.0014039476671264448,2.265134890703017E-4,5.2026958897577585E-5,2.627530682161044E-5,0.005356814345572716,0.0,6.241633441337667E-4,3.033658717803491E-4,4.6317068835143016E-4,0.0015117976858033616,0.0020660912328807402,1.7767003202933513E-4,6.825855440165184E-4,6.359200154473454E-5,1.4827013179118906E-4,1.329569506374393E-4,0.015280061424595365,0.016616230273554487,15.505715302406518,8.950558115097213,0.0038259360409412546,1.5387724197184468E-4,1.0640829576593909E-4,0.0015068458731519704,0.0013867512356812663,6.771433517954972E-4,8.142863272753442E-4,0.0,2.5865472414701534E-4,1.7506159969425943E-4,3.236121414562294E-4,0.0043547048571837286,2.0237865110214303E-4,2.325167038867201E-4,7.82366103511835E-5,1.8972461251324289,0.0025663685460387375,1.690514034784577E-4,0.0010440699755190149,0.001049340871944672,8.86786091448744E-5,8.794665355927328E-5,3.422833789362992E-4,0.0014354628612716443,0.010335434740362325,0.0018512737783680645,4.199243488441438E-5,5.137384701810239E-5,1.8397977783050096E-4,0.0016834622315714859,9.532546318754274E-5,3.8831711451810618,3.938947868233345E-5,4.689492765949775E-5,1.6332908052802452E-4,1.9053867304654535,0.010197972936887949,0.018759417310385423,0.0013767571334447135,3.203780408749499E-4,7.065134183631686E-5,3.388970011465417E-4,0.014505489164329668,0.0019380812452246589,1.3456454254549735E-4,3.0735735715113404E-4,1.7935782296336197E-5,5.988763245945792E-4,1.7060326404851333E-4,2.7913583461451396E-4,6.23743676844734E-4,5.180301447794929E-4,4.265473911488787E-4,3.382267865175784E-5,1.547360877824862E-4,8.498628270033906E-4,8.127579604620052E-4,0.04166893406694692,5.917187570758093E-5,5.917187570758093E-5,2.38094634711775E-4,2.0672254240003009E-4,7.302789791706948E-5,0.003031512748389864,1.6686410296961926E-4,0.0031072972686437285,0.07046193099996957,7.432781413201927E-4,0.0012180274345980164,5.275568172651442E-4,0.00336724149500627,1.9293196611726288E-4,9.606889664122468E-4,9.148050771589713E-5,6.336613375522848E-5,4.2751907263271333E-4,0.0030832918358619406,1.106256735672164E-4,2.888343010083039E-4,0.0011184025749003822,0.008666240702078155,0.40139475893669824,4.2611773284725806E-5,0.030175379218622882,0.0016510324574341396,4.771876086386668E-5,1.8103529030395586E-4,2.400205250030885E-4,8.421865918087876E-5,2.9204682179333826E-4,1.1810578301295132E-4,5.733869155263505E-4,4.848189971872392E-4,4.722893153699185E-5,6.882977160813119E-5,2.6872428227964445E-4,1.925194817377751E-4,5.288487869750042E-4,0.0012828040474148425,0.0027956571702799455,0.008452550629566773,3.277629762715406E-5,8.225767778709537E-5,1.4577715405409276E-4,5.704215665899921E-4,0.002807342986155278,2.574768481171001E-4,1.677959626351494E-4,6.787335298286894E-4,0.0014934083511948118,5.589051910240447E-5,4.0099045437191224E-5,9.542622007499611E-4,8.413467411473332E-5,2.7711484615671757E-4,3.445126096122111E-4,1.2292481353420797E-4,2.4131385736104416E-4,1.2551614725961476E-4,0.00529643162826407,2.3273335846302247E-4,1.707394739072141E-4,1.36540141318531E-4,0.004364802811900845,4.681478960847175E-5,1.861469979036992E-4,1.736807766044942E-4,1.6681260803242558E-4,1.0561061603678148E-4,2.500030620182208E-4,0.5574700539983568,2.186321163004196,8.032319209423471E-5,1.2233305565210632E-4,1.7685284101015254E-4,3.13078079675338E-5,0.03539728091624373,5.405118414653103E-4,1.2904366519307585E-4,0.0017206175569061115,2.8224486438167525E-4,1.7324528974276728E-4,4.5695798961755253E-4,7.436976097586342E-5,0.0026695378507120486,2.730042133492854E-5,0.0014780846754964883,1.1260727340528789E-4,9.59424372580964E-4,3.114892502974764E-4,0.008317766116717872,4.2801431578094805E-4,0.0010244289867099466,2.7093330611284655E-4,1.2878140487352643E-4,1.1756603039559166E-4,2.3919020210700102E-4,1.9398746759998213E-4,0.007474673043391413,0.059869835467603535,0.012200717910210634,7.231324084640255E-4,0.001964781043214949,6.357789202587668E-4,9.685151402151444E-5,3.1236710296047616E-5,9.96424748738187E-5,5.286940623355853E-4,3.900031023022928E-4,0.0016037961609275345,2.465617088243636E-4,1.984124727243754E-4,0.003290680371914516,8.638370633851013E-4,9.185586918023523E-4,8.96961683556137E-4,0.10493473152101335,9.580635652458044,2.096126778765262E-4,0.0017349479638937787,0.0013969083176306536,1.4227626445802047E-4,3.4830724757237986E-5,6.909180332823547E-5,1.840388633267907E-4,0.0019900060022374566,0.0010984401424315937,2.4949171316186324E-4,9.866552487120388E-5,0.0010492239899074613,8.63167196764285E-5,8.786149852006514E-5,6.128518241693966E-5,5.279638846576638E-5,3.193952469838422E-4,0.0010235334255260533,1.4751088695553024E-4,1.3905702808164098E-4,0.0010177035090464955,0.4092596865439579,1.333842360338673E-4,2.7226895740161967E-4,9.327681501432852E-5,9.092390522003436E-4,0.0,11.75655150879278,2.1430389318333518E-4,8.549293253886023E-5,9.893426460577701E-5,1.3934369920260423E-4,1.6813072746843787E-4,2.207847170712642E-4,5.5182653483320206E-5,7.412032252196499E-4,0.00942593143948379,1.1102524250141512E-4,0.0011735441620442024,0.0017615267574097391,9.857138574858116E-4,2.883677837693239E-4,3.5711275187900934E-5,5.738765636393586E-5,5.738765636393586E-5,2.053244799961005E-4,3.002314902556628E-4,2.4697780083068004E-4,0.11866140233032194,1.102250057871898E-4,2.0732096961583466E-4,3.525626694782664E-4,3.0080097914306306E-4,2.225117064029318E-4,0.009082530670266984,4.5016710184110214E-5,0.0046659356541758875,6.997122485802428,5.399361775345194E-4,0.0024810883244875373,0.002301839354764893,7.80026851737855E-4,0.005913606661912398,3.836124657996731E-4,4.916038594729935E-4,4.8103898164506985E-5,0.0218801889880435,7.19079999888756E-5,2.849432944334557E-4,1.7869199995858612E-4,2.9439297672935737E-4,9.874001937764997E-4,12.99290039319302,1.756399289886297E-4,1.1098952834310838E-4,5.749485707494601E-5,0.0017494085109747081,0.002988943529535784,0.0,0.0020673286732323924,2.725163969073055E-4,8.219322912858526E-4,5.867281489107096E-5,1.5392069059847363E-4,2.6465488714724517E-4,1.4438293069047068E-4,1.2188549005687003E-4,0.0029990629426039604,6.352281917477182E-4,0.0,1.0438949754067166E-4,0.004417886696053937,0.0014461007122781135,1.58597752267675E-4,3.268282929683963E-4,7.959631864972185E-4,5.272692449736849E-5,4.078122020729415E-5,8.500083620374052E-4,3.880027182014793E-5,0.0034859680257082666,3.3308260288309827E-4,1.6554508492736488E-4,7.952462876009353E-5,6.936751188402754E-4,1.6885261664387582E-4,0.0068679368001159525,3.0171736557202064E-4,1.578133517181761E-4,1.2476391584546038E-4,1.9156352986454168E-4,0.004175452425871485,5.856053546772129E-5,3.095437194402395E-4,1.7220652866260143E-4,0.004314726113149904,0.09085224005434808,4.062189230209966E-5,3.9132944328560098,8.339687070800353E-4,0.0012291068864151561,0.001039482623471879,0.0020226891677687696,2.2176309207275617E-4,6.134448914343794E-5,1.072586462726658E-4,1.3189882628465542E-4,0.0019499911435387706,8.231271262012363E-5,0.2799719315488102,0.0,3.6651549825663388,0.0015710133586345823,2.6447041563218757E-4,9.1902790554656E-5,1.9421051019379308E-4,0.14608141129821747,0.0016447971731241976,3.233868025012085E-4,1.634122359012229E-4,2.491217980961338E-4,8.639008798693817E-5,0.0010804994941941805,0.0016159233642395277,2.7313456935468694,2.009357982436179,0.0021538432802633623,6.696339839110787E-5,1.998236643493809E-4,1.448623268030471E-4,0.0020745013176478783,1.0633441903582027E-4,8.860956496146316E-5,6.535365075206688E-5,7.897633148953834E-5,0.012047557063597674,0.03249447752715669,0.010713881735148615,8.22774872268288E-5,0.0010258949780382197,8.218809637166219E-4,7.362066794318891E-5,1.4174789266321853E-4,1.3290477671522234E-4,1.7673237558044421E-4,9.60620116279157E-4,0.0021004903709249297,2.0793090151067822E-4,1.5107089292999346E-4,0.0010099975767056824,5.749104690916159E-5,1.4804565315208499E-4,8.478987300460168E-5,8.00508390564212E-5,6.765200512984137E-5,1.9461479114708813,2.461747783364073E-4,1.1040043337756796E-4,3.003117181176803E-5,0.0,0.002111081356564544,0.0,9.291442366525773E-5,0.0,6.248743280340077E-5,7.065460366533603E-5,8.208227455760402E-5,0.008654659705208338,0.0046008333911506235,0.0013858090182129901,0.011395249765901755,0.572042119240949,2.801529908131158E-4,6.0422016930466433E-5,3.604725679237527E-4,5.042312970145539E-5,5.312293268781637E-4,1.6565347448421302E-4,0.0018414165692907443,0.0013375363539398066,2.686095277606057E-4,1.9469581695144624E-4,1.69983768014005E-4,9.094992738824478E-4,3.854561523534244E-5,3.519024833432841E-4,8.702822923499822E-5,4.446671671883428E-5,0.0016259542721386664,0.0023711890364453083,6.862942368246462E-5,0.003983931393904766,0.0014967169509951703,5.695332352620654E-5,5.695332352620654E-5,1.9560644386408348E-4,0.0013430145229878807,0.0,3.2227515925301986E-4,6.678642728845963E-5,8.247904054753503E-4,0.0020678416954065166,2.3808215529393486E-4,4.279576683002479E-5,0.0,8.244180078574661E-4,9.014235163476546E-4,2.3731765339182504E-4,3.9871650168511757E-4,6.387912132175208E-4,0.008007237398239483,0.009442877300354521,7.239323500172035E-5,2.8805106020129863E-5,3.4556509587379945E-4,0.0015069606584788469,2.519589478891883E-4,0.0011682550568029898,1.1735045644048447E-4,0.001276376063219462,2.6828397413605065E-4,0.0024024932789487173,0.0022026815088431336,0.00209243888997107,9.183471585605893E-4,1.161252296286231E-4,0.018245543275962527,1.4097143527447574E-4,0.017948188584086387,4.503463047751755E-4,1.9188878192157545E-4,6.04140554063457E-4,0.0064145711023007295,9.01748675337588E-5,5.729983896234126E-5,5.6555377007464855E-5,0.0010121770481696536,1.1155368814682413E-4,9.449260201868392E-5,0.0015157890839402085,9.520512364697847E-4,2.1227495070432295E-4,6.21789673025835E-5,9.517647315857253E-5,0.0015011356361140594,8.203330779798434E-4,1.8159301733252167E-4,0.0013230241020019972,0.00125612812569516,5.985547694509446E-5,0.0012863292316114122,6.901744761821854E-4,2.8302784801046815E-4,7.134204347048873E-5,2.494448052842888E-4,1.0299004405976147E-4,0.002505584864604954,0.0013496113756898138,1.5909801955240694,6.762278054462767E-4,1.1132861249485337E-4,9.235883073175036E-4,4.182246283024951E-5,2.9127652289558895E-4,6.575897935205972E-5,3.6841391625632374E-4,2.1271416940405862E-4,4.1195866161137883E-4,8.778217719387544E-4,2.6036042948942716E-4,7.50726164998977E-4,6.0741080731633896E-5,0.0015069606584788469,0.0,0.0,0.001960090708008721,7.763198786883924E-4,2.9750224795866607,0.0,1.1778161866489545E-4,0.0012103066772310728,1.0571678549395143,0.00160321403155193,1.1902391817379833E-4,1.673304067052269E-4,4.0099045437191224E-5,0.0025777236957954075,3.8757264225486456E-5,1.6677899126021746E-4,5.507273637099747E-5,9.492829550161758E-5,2.9980633839249253,0.0015564176831184598,0.0016079612427453407,0.0,3.9673541650530936E-4,6.227030611052155E-5,0.001192007057159914,5.446252881283764E-4,1.5392163738512103E-4,0.24249011966022163,0.03050154063087159,1.1602942990151304E-4,3.308859008590922E-5,0.0011058741027805401,2.6085404113707647E-4,1.3067065084538005E-4,0.0042887571796390595,0.01146459375309606,9.456463011452436E-5,0.6155373164801179,0.002020313982595746,7.405991130318907E-4,0.0016789607507480203,1.8836856023108563E-4,7.385067570004466E-4,0.0034859680257082666,4.491951713966105E-4,9.576138272468743E-5,0.0024902640766149607,0.0014686105565919394,5.328059496809604E-5,0.0025542637802719106,0.00159801088126038,0.0020220971501345997,0.0,4.5975117185081117E-5,8.114384982492973E-4,0.0,0.0016447971731241976,1.1641849966554578E-4,1.358460517222066E-4,0.002010696007021586,4.062189230209966E-5,2.3770515407219844E-5,0.0,0.07613428092057453,0.001795462798610274,2.8872294221389555E-4,2.807791575050177E-4,0.0016447971731241976,2.4828530828073528E-5,6.151397781587287E-5,8.212550893575194E-5,0.0020880266978268625,0.0,5.728360177536345E-4,4.294585893939788E-5,5.592074471737874E-5,1.5284560415610698E-4,1.180613349676322E-4,1.135146413689127E-4,4.03017347080349E-5,3.687832964198699E-5,3.1765941322530826E-5,5.512759149162179E-4,9.351426987371723E-4
