JString(10239984258),0,0.0032923008909170447,1,0.996707699109083
JString(10240791063),0,0.9998537250986391,2,1.462749013609171E-4
JString(10255459398),0,-2.843405053696184E-4,3,1.0002843405053696
JString(10255930511),4,1.0
JString(10268857013),5,1.0
JString(10286758830),4,1.0
JString(10287678432),0,1.0001656887917119,1,-1.6568879171179054E-4
JString(10287773768),5,1.0
JString(10294219761),0,0.3279030245938536,6,0.6720969754061464
JString(10296807551),0,0.23860873462037943,1,0.7613912653796207
JString(10250669782),0,0.012478433332153765,1,0.9875215666678462
JString(10290103232),0,0.998703953695146,1,0.0012960463048539497
JString(10250616855),1,-8.985636256442406E-5,7,1.0000898563625644
JString(10255992832),1,0.5703282446086663,7,0.42967175539133373
JString(10272412959),1,-3.5126687650909673E-4,7,1.000351266876509
JString(10290782310),1,0.9966199400928591,7,0.003380059907140773
JString(10296651867)
JString(9946829766),8,1.0
JString(9898405633)
JString(9915233477),9,1.0
JString(9941134669),5,1.0
JString(9941460369),9,1.0
JString(9945515119),9,1.0
JString(9951361736)
JString(9985323762),5,1.0
JString(9634286658),9,1.0
JString(9942797405),9,1.0
JString(9939119667),10,1.0
JString(9954110972)
JString(9979336723),9,1.0
JString(9980033289),9,1.0
JString(9979439767)
JString(10267241057),8,1.0
JString(10278968512),11,1.0
JString(10281108398),12,1.0
JString(10281128016),12,1.0
JString(10282024773),11,1.0
JString(10282205697),12,1.0
JString(10284526068),11,1.0
JString(10285180077),12,1.0
JString(10293140668),11,1.0
JString(10297265307),11,1.0
JString(10278098905),13,1.0
JString(10281202702),13,1.0
JString(10281071034),14,1.0
JString(10227824429),15,1.0
JString(9856788944),0,0.9997924430079751,1,2.075569920248018E-4
JString(9884143478),0,0.32725732251907913,1,0.6727426774809209
JString(9887380083),5,1.0
JString(9891780777),0,0.780779933367523,1,0.21922006663247698
JString(9936660635),5,1.0
JString(9937632290),0,0.30900869205849,1,0.69099130794151
JString(9946380906),0,0.17248162266612838,3,0.8275183773338717
JString(9950777335),0,0.46419406825118636,3,0.5358059317488136
JString(9981821140),5,1.0
JString(9983210793),0,0.5956743005372912,1,0.40432569946270885
JString(10031362290),0,0.9995640925256981,1,4.359074743017167E-4
JString(10223703417),0,0.8045454416701997,1,0.1954545583298003
JString(9631372657),1,-6.085264624067373E-4,7,1.0006085264624067
JString(10051771599),1,0.36636060537915627,7,0.6336393946208437
JString(10226088073),1,-2.514561194018854E-4,7,1.0002514561194018
JString(10077260163),1,0.5991608431951116,16,0.4008391568048884
JString(10641153052),5,1.0
JString(10641231917),5,1.0
JString(10641468614),0,0.012037152514934375,1,0.9879628474850656
JString(10642039194),4,1.0
JString(10642175388),5,1.0
JString(10642191213),0,0.6159012835064517,6,0.3840987164935484
JString(10642257135),0,-5.152133197430382E-5,2,1.0000515213319743
JString(10643572405),5,1.0
JString(10643680516),5,1.0
JString(10645383003),0,1.0
JString(10645763388),0,0.6095304167051109,6,0.3904695832948891
JString(10644703373),0,0.490743222625734,1,0.509256777374266
JString(10636787136),1,-0.0010218056875663545,7,1.0010218056875662
JString(10642177625)
JString(10645886726),1,-4.579047188436627E-4,7,1.0004579047188435
JString(10646121309),1,0.9878256488001967,7,0.012174351199803306
JString(10609413457),9,1.0
JString(10610422560),10,1.0
JString(10610751271),10,1.0
JString(10617968552),10,1.0
JString(10618771096),10,1.0
JString(10608226945),11,1.0
JString(10621057674),11,1.0
JString(10603767263)
JString(10580729914),14,1.0
JString(10603963123),14,1.0
JString(10617801820),14,1.0
JString(10617920168),14,1.0
JString(10618324016),14,1.0
JString(10618743979),14,1.0
JString(10619044629),14,1.0
JString(9830505207),17,1.0
JString(10671791791),11,1.0
JString(10671865553),11,1.0
JString(10671989094),17,1.0
JString(10672148860),12,1.0
JString(9907313767),13,1.0
JString(9934199970)
JString(9937054133)
JString(9940506487),13,1.0
JString(10670289215),13,1.0
JString(10671322063),13,1.0
JString(9936572457),19,1.0
JString(9936635329),14,1.0
JString(10666475271),14,1.0
JString(10671600958),14,1.0
JString(10638246364),0,1.0004603676911523,1,-4.603676911524493E-4
JString(10657793846),0,0.3018174309257391,6,0.6981825690742609
JString(10659471717),0,-5.447800630382385E-4,1,1.0005447800630383
JString(10669348320),5,1.0
JString(10670711808),0,0.267938050397238,1,0.7320619496027619
JString(10676178779),5,1.0
JString(10622971998),0,-1.6203614189176714E-4,1,1.000162036141892
JString(10643148842),4,1.0
JString(10668481130),5,1.0
JString(10669819730),0,0.02328684314087782,2,0.976713156859122
JString(10672310628),0,1.0003216443613405,1,-3.216443613404424E-4
JString(10672392220),0,5.088444143518983E-4,1,0.9994911555856482
JString(10672586478),0,2.087115002339482E-4,1,0.9997912884997663
JString(10672727589),0,2.10774458075975E-4,1,0.999789225541924
JString(10655519211)
JString(10657657108),3,0.3510226497355816,7,0.6489773502644183
JString(10231680981),15,1.0
JString(10239775067),0,0.2177548452502362,6,0.7822451547497639
JString(10209788775),0,1.000780800801154,1,-7.808008011539454E-4
JString(10232408086),0,0.004633768650000202,1,0.9953662313499997
JString(10233004288),0,0.8094722866663147,1,0.19052771333368543
JString(10233624895),4,1.0
JString(10342676769),5,1.0
JString(10486346025),0,0.19198318255513627,1,0.8080168174448638
JString(10231310641),0,1.0001826140852674,1,-1.8261408526735974E-4
JString(10232517608),0,0.7261648878008821,1,0.2738351121991179
JString(10232613952),0,1.000456342032472,1,-4.563420324717146E-4
JString(10233025310),0,0.07324492338307544,6,0.9267550766169246
JString(10214057873),1,0.25767565433695044,7,0.7423243456630496
JString(10228082667),1,0.01736116945329615,7,0.9826388305467039
JString(10232651505),1,-0.002746840525505535,7,1.0027468405255056
JString(10233678824),1,0.11679875880914567,7,0.8832012411908542
JString(10238648789),1,-6.879228524681835E-4,7,1.0006879228524683
JString(10248266224),1,2.9191903934695584E-4,7,0.999708080960653
JString(10274868195),1,-4.449744824208412E-4,7,1.0004449744824209
JString(10349107002),1,0.6590732422632196,7,0.34092675773678044
JString(10231564842),20,1.0
JString(10380697915),0,0.236992233546142,1,0.7630077664538579
JString(10172286152),12,1.0
JString(10173095157),11,1.0
JString(10175256482),12,1.0
JString(10176417565),17,1.0
JString(10176598357),11,1.0
JString(10176897635),11,1.0
JString(10178087984),11,1.0
JString(10179037742),17,1.0
JString(10180038129),17,1.0
JString(10180530494),17,1.0
JString(10069681221),13,1.0
JString(10173623992),13,1.0
JString(10173937319)
JString(10138725585),18,1.0
JString(10171209737)
JString(9936990232),10,1.0
JString(9886782190),20,1.0
JString(9898323871),20,1.0
JString(9887471130),13,1.0
JString(9936460230)
JString(9936503107),13,1.0
JString(9893622885)
JString(9906670566),14,1.0
JString(9932342621),14,1.0
JString(9936137466),14,1.0
JString(9936571901),19,1.0
JString(9937343281),14,1.0
JString(9931766953),11,1.0
JString(10533665920),10,1.0
JString(10084363753),11,1.0
JString(10190055121),11,1.0
JString(10195899801),11,1.0
JString(10231233371),17,1.0
JString(10497460793)
JString(10532474856),17,1.0
JString(10556641356),11,1.0
JString(10568695087),11,1.0
JString(10635018678),12,1.0
JString(10655014738),11,1.0
JString(10085358523),13,1.0
JString(10554791522),13,1.0
JString(10656320634),13,1.0
JString(10142131514),11,1.0
JString(9986902058),10,1.0
JString(9989108061),12,1.0
JString(9989149695),12,1.0
JString(9989965691)
JString(9990963838),17,1.0
JString(9991231073),17,1.0
JString(9925391032)
JString(9987260347)
JString(9988549907),13,1.0
JString(9990206427)
JString(9990628829)
JString(9991843654)
JString(9993845299),13,1.0
JString(9984415473),14,1.0
JString(9990139574)
JString(9993690475),14,1.0
JString(9993972221),14,1.0
JString(9970606750),14,1.0
JString(9978219534),13,1.0
JString(9981947893),10,1.0
JString(9982115684),11,1.0
JString(9985531924),21,1.0
JString(9986128598),10,1.0
JString(9987906789),13,1.0
JString(9989763911),14,1.0
JString(9992510255),14,1.0
JString(9994666641),14,1.0
JString(9995369091),21,1.0
JString(9996776247),14,1.0
JString(9997529461),12,1.0
JString(9999895411),13,1.0
JString(10001001687),14,1.0
JString(10004117364),10,1.0
JString(10006107521),14,1.0
JString(10006256126),14,1.0
JString(10025737426),14,1.0
JString(10033755742),11,1.0
JString(10034923907),13,1.0
JString(10035717135),11,1.0
JString(10036273848),13,1.0
JString(10038267003),15,1.0
JString(10040779594),13,1.0
JString(10042469182),14,1.0
JString(10042939134),11,1.0
JString(10043196699),11,1.0
JString(10043457541),17,1.0
JString(10046224080),10,1.0
JString(10046474514),11,1.0
JString(10046984522),14,1.0
JString(10050692351),15,1.0
JString(10050824334),14,1.0
JString(9486685191),11,1.0
JString(9805596094),8,1.0
JString(9813968624),17,1.0
JString(9815547521),17,1.0
JString(9818412129),8,1.0
JString(9820647438),8,1.0
JString(9831595781),12,1.0
JString(9833546179),12,1.0
JString(9833856100),11,1.0
JString(9834046356),11,1.0
JString(9834253146),11,1.0
JString(9834411980),11,1.0
JString(9835113354),15,1.0
JString(9835395245),8,1.0
JString(9829036400),13,1.0
JString(9833086040),13,1.0
JString(9833898202),13,1.0
JString(9809649487),14,1.0
