1,4.648027185776436E-5,1.6058235477362067E-5,7.40079847586445E-5,4.6809101908127524E-5,7.398595499496958E-5,7.249733654765602E-5,1.3339355236796115E-4,6.996915318310015E-5,1.1138551110081437E-4,0.7482344695790977,1.9783390186003472E-4,4.6033394017896955E-5,1.0391065409768071E-4,0.14487245773441576,1.3344467443630875E-4,1.8988902137798294E-5,7.628559560928262E-5,3.546955416981117E-5,4.086696770567182E-5,2.8234690814970127E-4,6.722525581195158E-4,9.490967352504536E-5,1.0398171795035736E-4,1.3806466718409185E-4,7.55641134368593E-5,1.1680294121909295E-4,4.785576928891948E-5,3.504392400289202E-5,1.2092178518686506E-4,0.10390790788219209
2,1.2030354985566202E-4,1.6225968352821528E-4,1.346223197744256E-4,5.946556566844105E-5,9.965967645426626E-5,1.7296952351130741E-4,1.0276611005581533E-4,2.8825445493698234E-4,1.2796428883354573E-4,0.12267128493445408,7.978808922391403E-4,5.887384138263498E-5,1.1164537485115847E-4,0.05662287061790784,7.007887357390035E-5,8.769530415288527E-5,3.06186270467931E-5,2.8422847437142933E-5,3.1470147349781575E-5,0.004151159018857061,1.4026104673554719E-4,5.824301830077321E-5,1.5948122501128882E-4,2.234952517934126E-5,3.6680967025804417E-4,0.680763820079715,4.7366623159310835E-5,2.116793109747352E-5,6.551269299016496E-5,0.13242472253568185
3,3.53862245644665E-5,1.403741840638521E-5,7.485242592278007E-4,9.920643256463164E-5,1.0392383401319028E-4,1.5283708095729375E-4,5.77391602571682E-5,1.0644482043986697E-5,2.5085058708507364E-4,0.8646050815055194,0.06052280981791752,9.561598215767279E-5,2.7519015746899127E-4,1.5647590554753623E-4,4.767199488459674E-5,1.390793518191926E-4,3.350976677313833E-5,2.5693798978641195E-5,3.5854172712271845E-5,6.93367884355167E-5,1.6202771434318733E-4,0.0688531258939651,1.2170448565162399E-4,5.6581795718549956E-5,1.3415102709370133E-4,3.088849728311318E-4,2.5853966471780926E-5,1.389549910509995E-4,2.835862120501811E-4,0.00243566021948908
4,8.379397405313503E-5,1.2283882803515483E-4,1.5905994688807375E-4,9.417203135263843E-6,2.325330284409522E-4,5.925990569757218E-5,5.103444860122568E-5,5.3076034137831266E-5,0.0012951400186297368,1.0951033515182962E-4,1.1343604291359222E-4,0.0015572488939151303,3.790879713633329E-5,0.13637797990852207,0.4632257531341914,5.736236908864825E-5,3.146560503654733E-5,1.0068781735464185E-4,5.761780636053462E-5,0.0032442501919222057,1.4519140320416702E-4,1.0775778497131052E-4,2.565502939842425E-4,1.8846528540694568E-4,1.8314085245766984E-4,0.3917177372989859,9.093022525969608E-5,6.407820439487718E-5,1.2261865807429556E-4,1.4415570404900758E-4
5,1.6554904441581567E-4,0.09265423128807675,0.13610934333902017,2.953266343034717E-5,7.045026358967934E-5,8.402674016625827E-5,0.14927210376462238,8.191126253648362E-5,1.584283334648025E-4,2.1871281271363112E-4,3.964647725103957E-4,9.832654942755383E-4,3.666818772365341E-5,2.4301475335701796E-4,0.005741011450907683,1.2667805861229017E-4,4.047592978236635E-5,4.7460797486228757E-5,4.8827350710138E-5,2.9043440382465986E-4,1.923832790087014E-4,2.0535128863744545E-4,1.989322365034036E-4,1.3856069678633542E-4,4.0672753989863726E-4,0.6114378750432403,1.2179140919897383E-4,1.6032923746258114E-4,7.121709089969321E-5,2.682414671375013E-4
6,1.1848205697436133E-4,3.780337127547166E-5,2.1478558979105196E-4,6.462779578609466E-5,6.436792951383511E-5,8.75606216142863E-5,6.353967396718735E-5,6.848337872828972E-5,1.4556341704435733E-4,0.6161058121543662,0.1767329457451556,3.78630931645183E-4,5.6669365481321804E-5,1.378674814656014E-4,5.631493602434338E-4,5.958360277438903E-5,6.819428052646094E-5,2.064006459846932E-5,1.4710311099143608E-4,8.874023225329907E-5,8.481623648162857E-5,0.11405150126016667,0.08852288412921319,9.573993402921046E-5,2.941211377326815E-5,2.5685349967791653E-4,5.134315066974818E-5,7.540700886571025E-5,7.898471742731452E-4,8.176453286531654E-4
7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8,7.106351484383238E-4,4.843189188943198E-4,5.770409411225952E-5,1.4524609061283196E-4,1.4376575414485796E-4,0.01224387505796534,6.934257333186727E-5,4.002942376552318E-4,2.8503134319791127E-4,1.8081424712947447E-4,0.12083760965839133,5.317147410582242E-4,5.6032196540671075E-5,2.3760300263413048E-4,6.30279227595797E-5,1.7867990736654955E-4,7.444600203133693E-4,1.0488801527558784E-4,1.2371276118263556E-4,0.06652571916054918,1.289021707938538E-4,0.09706126962972488,0.10679958942161885,2.610405996998492E-4,5.227950663438058E-4,0.37412606794878706,3.851084899947109E-5,1.6866682193655963E-4,1.54177956007709E-4,0.21661450468453428
9,5.029989102288771E-5,0.024300261398835343,2.9167690102986285E-4,2.4419821536979044E-5,1.7774316693058544E-4,6.501927253455986E-5,0.4121590532437048,1.5384291497241729E-4,3.640239763873877E-5,5.759935737347428E-5,1.4026026967180888E-4,1.767785510843583E-4,0.537882009646935,4.337638485519804E-5,8.158545092056155E-5,3.6307711424202206E-5,4.281687134053489E-5,1.1195971755796836E-5,3.1141892581843065E-5,8.836319576471278E-5,8.366482552809058E-5,2.882497204245187E-5,8.505881884678801E-5,4.1039620310509465E-5,1.6117565430681443E-4,8.583669470895986E-5,1.3019935900904225E-4,1.0302368503127462E-4,3.470562109618135E-5,0.02339631643720635
10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
