13,1.1079490839761831E-4,6.465878387254758E-5,3.2488227773081224E-5,4.35169808994492E-5,1.513910686437569E-4,2.2446952059051369E-4,1.5706903584853204E-4,9.025768913192247E-5,0.021995853165395977,0.5124096105556215,0.10407902294265249,0.07086789220053939,8.923491644000153E-5,5.3909713603881086E-5,8.739774167533537E-4,1.6280985662243597E-5,8.926707570330336E-4,6.961456498456937E-4,3.2495016514140295E-5,2.0811786193154736E-4,0.09668502519374855,5.2436998259271284E-5,3.8876320544836674E-4,8.982266224493331E-5,7.049191929871377E-5,0.024926829649890934,2.4744543126085016E-4,7.936387627415699E-5,0.04600822402364659,0.11836173964277705
14,7.078883443408391E-4,3.0919580802151795E-5,1.7202784295105084E-4,2.2875398338466336E-4,0.0015888435070086505,3.3876701870119355E-4,1.2514258105834493E-4,3.732042870511525E-4,0.0034588463597891375,0.15060499801813973,3.205729893543279E-4,0.270629202145319,1.7299017456169128E-4,2.0627553305457833E-4,4.814318272337502E-4,1.832278871901555E-4,0.1584053364160916,2.9877074971133714E-5,2.764443703416585E-4,0.11478876823878788,3.533854017825836E-5,7.162024229865628E-4,6.913764816573406E-4,0.29266315671114446,1.6427906989425778E-4,7.558599473701817E-4,0.0012103474900238451,1.6496583018979992E-4,3.643113778306607E-4,1.1064394859180958E-4
15,1.1838122364844932E-4,6.198095493855592E-5,1.2047128437410902E-4,2.3720104583852778E-4,9.648379293853317E-5,5.633517263425055E-5,8.427009015895668E-5,1.7647406202183776E-4,0.1553623826254807,7.8210568476337E-5,1.54879659739523E-4,0.013819843126571106,1.8668685252613753E-4,6.632303911283845E-5,0.20925258527775437,2.094621932121532E-4,1.0634070561992672E-4,4.8682455287962705E-5,4.2477790055859286E-4,0.2543403700089102,1.7173255042839998E-4,2.157073206453623E-4,8.329972964454006E-5,0.36196988327763696,5.229693132650257E-5,0.0018266681468661775,3.3400406962152035E-4,9.543633660143539E-5,1.0456563419533443E-4,1.4426396323043018E-4
16,0.12019328321133796,1.3240995201723558E-4,0.0024810573472416352,1.9141749975468456E-4,9.27349085730797E-5,1.7347315979612395E-4,9.114390720642648E-5,2.571993392288771E-5,1.2265714678728263E-4,0.12090160820988981,1.2969354579955267E-4,1.343230203976886E-4,3.085123914205348E-4,9.955460575885595E-4,0.022225864060543037,1.966217359782843E-4,9.208355803026527E-5,2.5312257993938127E-5,7.257493681881419E-5,0.21303230575667423,2.527276554470997E-5,2.855938516084627E-4,3.862653711353582E-4,8.194958671316358E-5,5.18017206583298E-5,8.597525714712048E-5,0.5160802462158137,1.48838155114155E-4,0.001044364358423741,1.9135012006927523E-4
17,3.702579705609603E-5,3.4314719877224636E-4,2.6352818293456833E-4,8.388781310374849E-4,6.472087336843277E-4,0.3336763638939093,1.5534716005424553E-4,9.193489706064845E-5,2.1017578940149418E-4,5.422702379945756E-4,6.419642355595013E-5,7.157886112622588E-5,0.0976490635033764,1.1483241659813339E-4,9.32827634547993E-5,2.755838051076556E-4,1.0816156384583288E-4,1.761964687541038E-4,6.221160106948534E-5,1.9347076103658106E-4,0.11597242394411846,2.951546314257785E-4,2.5161530622782696E-4,4.68325394984167E-5,1.2966134712631626E-4,0.22414265185253535,2.0864891706935578E-5,2.462747694536049E-4,6.530569459954634E-5,0.22321475683347766
18,0.0019669625248067155,3.668259605231594E-5,1.942557979821539E-4,0.23218176425638368,0.511424166249219,1.7186889141227815E-4,8.709082271170073E-4,5.203863514902176E-5,0.04416929045480399,7.401588995774715E-5,2.8801783630610694E-4,5.1935656021110824E-5,0.11718833972608585,2.2255751618132906E-4,7.301819261972926E-5,0.0388969821084187,0.04823071401947554,2.007134274263561E-4,5.923904685525458E-4,8.579473052275126E-4,3.156406829412886E-5,1.4710498237078794E-4,2.8252561452104115E-4,2.2298011910764192E-4,2.167432066477155E-5,5.3022548256585145E-5,0.0013543004657251556,6.78099791619352E-5,1.382528504601348E-5,6.062283765301851E-5
19,5.594940424052277E-4,4.91571625852102E-4,8.655893032867681E-5,7.970400201184076E-5,1.88883706104552E-4,7.956824338755869E-5,5.738363058335636E-4,6.279089701252786E-5,6.726047068103404E-5,1.4447364737175535E-4,0.12451430916879408,1.1054226251470183E-4,5.657752944751768E-4,0.0955408079134552,0.05815750251602999,0.01970585228676589,6.233039146017478E-5,0.01968264129019822,7.016162474098115E-5,5.192186830518383E-5,0.22596438398890778,4.7217192404522116E-4,2.4011870355951297E-4,4.9045045974204216E-5,6.789457640040516E-4,1.0552531125883033E-4,0.38324474416120763,8.643135831548046E-4,4.775223674176898E-5,0.0675370127934178
20,4.329627829062014E-4,6.851907261735716E-6,0.06001806852124723,8.436748181822485E-4,0.031190824752894447,1.5722093046168122E-4,1.2386460247319925E-5,3.867007889108722E-5,0.24755760527864243,2.2183375972280035E-4,0.28690795326196517,3.945195959867615E-4,2.651927034935618E-4,3.1577459945510573E-4,3.366363473197791E-4,0.06358655133921895,5.941816471154933E-4,7.93230379039412E-5,2.968019656289666E-4,0.10391724052476778,0.09107061696158902,8.211455623488935E-4,1.227689723617713E-4,0.10659658822343417,2.70199494501507E-4,0.002673293816486448,6.184337555037273E-5,1.2451475058330202E-4,2.0374550224988583E-4,8.810090275818919E-4
21,8.922351582625756E-5,1.268895464894922E-4,1.6139016526334248E-4,2.404809542297392E-4,7.39403303778173E-5,6.165607061169494E-5,3.932136961004451E-4,1.270674054027012E-4,4.868437373337154E-5,0.582727232951981,0.1307914438029792,2.3898247029780273E-4,2.1134513799505967E-5,2.1073066757960456E-4,5.74881006723513E-5,1.0215289631345483E-4,3.4267243472069704E-5,7.926169775163749E-5,2.1373203804017545E-4,3.473655558493327E-4,1.3966789412157897E-4,4.3810193937327923E-4,1.1283623954208448E-4,5.455917310657631E-5,8.897512491558098E-5,6.37735100899412E-5,9.076556924166229E-5,8.76670574446559E-5,1.6350103237210983E-4,0.2826138144630214
24,2.56779476943365E-4,0.05154785947869645,7.823621612086142E-4,4.579638323298951E-5,4.558871597593339E-5,7.339270915067769E-5,5.825854197727998E-4,8.626189441710156E-5,1.0163286813662107E-4,0.20457133790259915,4.4016466281836654E-4,0.14934382025050608,0.1932125729281191,7.955266482891067E-5,4.4624945843894015E-4,8.406581572391088E-5,0.002370310382340201,7.146758273052278E-4,2.5965676752446833E-4,8.94076089793648E-5,0.26328400686639397,4.8916737818454754E-5,0.001359461541796466,3.734511294850845E-5,1.900273520553855E-4,0.00868920329364472,1.646053999976946E-4,9.550953768670006E-5,6.286198457194758E-4,0.12036823093522038
25,5.267037798300164E-5,0.0036901351903122948,7.356240307490089E-4,7.732577607656732E-5,1.9915020615276745E-4,0.4017097221333673,0.050258228832952646,9.557399302522236E-4,1.8847624572777158E-4,0.028172642709744986,6.567252015030277E-5,3.5688039379991667E-5,2.72560218480138E-4,6.632151982018225E-5,0.03939823747088075,3.123968723440989E-4,2.2298987885488228E-4,5.739199958592268E-5,0.012255847255343023,6.261633552109678E-5,0.31240432257814155,1.2883179040269196E-4,4.325224535471852E-4,5.2854731118235634E-5,1.4170827923920077E-4,1.0872650511796933E-4,2.614333559290941E-4,0.09081693325262034,1.8663320800157762E-4,0.05667659630220315
26,1.8419543171450869E-4,4.790908466504735E-5,5.975432553987299E-5,1.2179051104080819E-4,2.684556230848629E-4,0.03115041503453044,0.00845698338705709,4.1348230433030545E-5,3.0107322594434457E-4,1.9235550131471263E-5,1.6999287868115763E-5,2.75754697282057E-4,1.3535302024122493E-4,6.10965968637753E-5,0.052765780472687714,3.600834791049566E-4,1.2068163772586695E-4,4.717979608984242E-5,2.9607559722638883E-5,4.685132957858693E-5,3.2711491172629856E-4,1.6565210641840614E-5,0.052848946646805534,4.3092134725647075E-5,2.4259642980415806E-4,7.397997273696856E-5,6.568100878094306E-5,2.8175401417386405E-5,5.645569558542435E-5,0.8517868443064696
27,1.847050874364472E-4,7.350233657635126E-5,1.066717326491492E-4,2.2173007385432194E-5,4.857556253997576E-5,7.604350700595013E-5,5.682961451302364E-4,1.3093821000900743E-4,6.189263533639691E-4,2.2383423535182864E-4,1.9950108522778188E-4,1.3188784874317206E-4,3.805948140392484E-5,4.330954266534214E-5,0.5850514982209017,3.0875017971551715E-5,1.568568070969042E-5,8.214185213900215E-5,6.294028944601578E-5,3.090686235120291E-4,1.7534751433531976E-4,3.300642967721189E-5,1.0068156748203046E-4,3.1967922073496954E-4,3.02768440438768E-4,0.368268972818633,1.5147399314854353E-4,4.008775088364973E-5,0.042450184667928915,1.391637765690604E-4
28,5.185626158522265E-4,1.7072616785642478E-4,4.094003639039009E-4,8.802605189499705E-5,1.8705441887271334E-4,2.2852755060603214E-4,2.183191691475791E-4,9.315973481366188E-5,0.18847050424593068,1.326968527551067E-4,2.780791826166994E-4,6.491381332686047E-4,3.691322664724569E-5,2.466609183258532E-4,0.510486876698471,1.5749980913684524E-4,1.7508116522298495E-4,2.5093970724751694E-4,3.076959258210502E-4,2.771700969642355E-4,0.007574074019400502,1.4188895619346304E-4,0.0019011473889778592,5.919740115387368E-4,1.427283734972674E-4,0.2849662606787451,2.598186518496869E-4,4.992682827349696E-4,1.0022437062052066E-4,4.395832310866524E-4
29,1.7107877853500547E-4,1.464679427132847E-4,3.9128138260987775E-4,8.342616863555517E-5,6.062337344088564E-4,1.6132233426918705E-4,8.87522233148848E-5,1.8430776836903098E-4,0.0038857740487639276,0.6096042573495566,4.706358016441085E-4,3.475672284377255E-4,9.16087265679459E-5,1.247963373886596E-4,1.1505583330832253E-4,3.108735197574185E-4,8.022800194294704E-5,4.504538923956915E-5,3.9389376147621556E-4,2.633770474575469E-4,0.14687534199288685,2.898594584680263E-4,1.1060054816423887E-4,6.371292182699102E-5,0.004112845814795722,8.713909846242812E-5,3.0373072717700106E-4,1.4910766408283627E-4,0.06560593011141781,0.16483574828432143
30,5.847105349303856E-4,4.069654095461239E-4,9.6735918382812E-5,1.5218990873921065E-4,4.585288271657526E-5,1.4511893008736096E-4,1.258625831975555E-4,5.577900143256618E-5,7.873120108018136E-5,2.6546288373658944E-4,1.1399853057149309E-4,5.256194271382811E-5,2.7845285978170145E-4,0.5128257676766117,0.0012858538325234078,0.03432715663934522,1.2058709022618933E-4,7.424280198786312E-5,6.970453972648109E-5,2.787725200211586E-4,0.2766397174624634,2.2859689218152174E-4,0.06823268078958086,1.2329244523313167E-4,9.547653785501696E-5,0.1015977856880465,0.001079600756036482,1.2720304136732707E-4,2.730221667187872E-4,2.1811653315875241E-4
31,0.0012401860175124799,9.359406144318802E-5,3.7589903122006247E-4,5.922054216029066E-5,5.59788007385159E-5,2.8012098363291353E-4,0.13072808613466286,5.128887747946911E-5,0.0035796733566734944,1.0545526146768715E-4,1.0269712403972E-4,1.2827363098114235E-4,2.9529604072427125E-4,6.791861585985152E-4,0.22411774450827635,1.460349898445826E-4,8.332446839158973E-5,2.1725144060931864E-5,8.441400749079352E-5,3.727289709388728E-4,3.3182334451645835E-4,2.5262429255238733E-4,0.012124903196684248,7.618280303364157E-4,8.172321033964474E-5,0.1931986745741037,0.4297347665770096,3.156698374958092E-4,2.983274673751304E-4,2.987313592488389E-4
32,6.55421501889001E-5,1.0775567072868935E-4,1.853677000063742E-4,5.384805300451088E-5,3.0323479249801195E-5,2.1856324706140908E-4,8.573881516523273E-5,4.509284781073652E-5,0.03723989020207034,1.165487501960256E-4,9.298290390043312E-5,4.373994585988398E-5,9.185333407206819E-5,6.599803788266237E-5,0.478878328293956,2.8938633518137694E-4,3.3060663273553443E-4,3.8085378919787744E-5,3.68052385027468E-5,0.1528466004549293,0.08768555055904555,0.053081942575070325,3.1611289512048165E-4,2.918524561869785E-5,0.11308836117209546,1.6990172380444173E-4,0.07448836661005263,6.405346940217466E-5,3.928754638216697E-5,1.741807319862483E-4
33,4.538602874745757E-5,3.1868966026051514E-4,2.9499522163079216E-4,1.597550165068771E-4,8.559167364949853E-5,2.3425840924072566E-4,6.967297723668884E-4,1.3432750420236245E-4,1.1098861439205194E-4,3.811646232274438E-4,1.8884214629754062E-4,0.30275129723498134,4.1520440581586335E-4,0.0012299706433640705,2.63635877856996E-4,8.097304690268466E-5,7.56207224230297E-5,4.016187789123158E-5,7.06132174548496E-5,1.3359660515369434E-4,0.24096062178699762,2.239929165387386E-4,0.11564524844849858,9.135091183741463E-5,1.0207180211968222E-4,0.16176358918542652,2.653594276275079E-4,5.2920487509154426E-5,5.818502570747032E-4,0.17260119247400418
35,0.05144473789219144,3.253610667762836E-4,1.6682559657606012E-4,4.741152947218714E-5,2.492861699611858E-4,1.1389781662811154E-4,6.432493515359947E-4,1.0895225230144332E-4,0.1957847638885618,1.490051066735579E-4,9.434533711465128E-5,1.6142971285801485E-4,1.8926043745853206E-4,0.17513913763123284,3.1850903286910167E-4,8.917320526088555E-5,7.479391911183014E-5,1.328831337444629E-4,8.929287278395233E-5,9.287332829003755E-5,0.4032888427525554,3.11498166016505E-4,9.631357067458271E-5,4.6300036282659904E-4,2.1316495518707048E-4,0.1118631857888144,1.2399445796241616E-4,1.0782992200633258E-4,0.04930954609981121,0.008807434642742775
36,1.1252945151319912E-4,2.000477740091679E-4,5.541041391802007E-4,1.4903361296934005E-4,2.9919595194111695E-4,0.031021600897307308,1.4961426249107183E-4,3.9034116962491356E-4,1.7149952394475694E-4,3.337568331865699E-4,0.014508628488766016,4.424879280390605E-4,8.173410014028291E-4,8.483845958781095E-5,0.660125253416857,3.8026912207844626E-5,6.161136506742525E-5,0.0436846635936628,1.149432298093393E-4,1.1257709361062048E-4,1.457060954698323E-4,9.253193847386549E-5,0.1429116465850213,7.112654474134196E-5,0.0031846332602747315,2.604422339225175E-4,8.936786476633211E-5,1.2865956234350912E-4,0.09919554950977932,5.482413000288369E-4
37,2.619758144735069E-5,0.004720290799470667,0.03677894770714071,5.5491102131783344E-5,8.325501081094338E-5,0.0036012479374846708,6.693694730139828E-5,1.1320936844078598E-4,3.4362629541420187E-4,8.034308031056863E-5,8.255245509252902E-4,1.2274038059727403E-4,9.203012141391874E-5,1.0901034947930933E-4,0.4673114087755764,1.1746938040214374E-4,2.1353842236035856E-4,8.680961945825229E-5,1.1756732667400743E-4,6.877144974369155E-4,0.03869280319468405,1.1044141157154943E-5,0.21272574097565372,9.681467641462514E-4,0.00371107249765365,0.14210646496471738,8.064937070689867E-5,0.03514555339325645,0.05093781601339403,6.734943035316361E-5
38,2.1350556256456387E-4,2.3494849135789392E-4,5.936915879234116E-5,9.542230580562186E-5,1.7003670843115595E-4,8.872317458015557E-5,5.057880425051217E-4,7.733528451290159E-5,6.00169365843825E-4,0.0016543074803077556,1.1316256080906219E-4,2.2669385912147958E-4,1.546730956031081E-4,0.42854954510716936,0.03742529650399442,1.9499310596396367E-4,9.959686465889694E-5,1.1480552043050538E-4,0.04031153808350151,0.13469056677358926,0.28892932470592536,6.02389174888321E-5,1.5821012719984223E-4,4.139408550449428E-4,6.710201767188999E-5,0.033128711888953215,4.553029737541484E-5,9.912273234945979E-5,3.8807209599958745E-4,0.031129269312448565
40,2.8913039724072384E-4,1.2139156154949376E-4,0.12552636803071152,2.7082145409423295E-4,2.983478368391012E-4,1.4479284114505612E-4,2.0212127095883036E-4,3.4873549486082227E-4,0.2457019511335995,8.363590420715298E-5,2.2292687576893572E-4,1.5139692608512765E-4,2.5920676168729955E-4,1.8582737112793105E-5,0.005624628498255688,3.4800990175867655E-5,6.0229381608268384E-5,2.5395212393550382E-5,1.448612923138196E-4,6.796863506825831E-5,0.6190884230468179,1.7917375157008525E-5,1.2938830543180772E-4,6.698260710104277E-5,1.3792803388692037E-4,1.2128922635586959E-4,6.626491763277677E-5,2.6328967362054904E-5,1.9703588967419263E-4,5.511483949043035E-4
41,1.0404518498827327E-4,3.160549524762688E-5,7.877458749257166E-5,1.1349356772804088E-4,2.079250115657797E-5,2.6069465262877476E-4,3.74105006514355E-5,7.185887110165994E-5,0.30838559656658315,1.3382849291782505E-4,2.4037475567285354E-4,3.6804706012185577E-4,1.9420256712198572E-4,0.16286252805290832,3.403040370285485E-4,1.633427010289864E-4,2.0381445656675153E-4,4.542213702262395E-4,5.672544590155433E-4,0.13590568935433076,7.574500612153214E-5,1.8827826691057472E-5,0.38373321390521703,6.838218747368153E-5,4.5046129607092937E-5,0.0050760953956137805,2.3742660434108217E-4,6.587617913210454E-5,1.1519401128326274E-4,2.631352000158658E-5
45,6.544538485656382E-4,9.416798936280968E-5,9.989358243607428E-5,0.018143844878038405,2.535983121197429E-4,3.020663807238746E-4,5.6304270571155916E-5,1.3733744455774933E-4,3.5377959142627127E-4,0.6994415186965884,0.04727456761763806,0.08655202972316493,7.563606131376311E-4,0.0027472307927052827,0.1384943714735365,0.002085138460775564,6.25952550405222E-4,2.2600491374609645E-4,2.057427956397152E-5,7.090656144221415E-5,1.4853656017251517E-4,2.8930241539619505E-4,6.78863100744796E-5,5.1776700616785386E-5,2.982484702892134E-4,1.0380980121125276E-4,2.4773133418703807E-4,3.818897237765055E-5,1.77783624193528E-4,1.8663383097607155E-4
46,8.213906022941673E-5,1.822839105340457E-4,1.489576201727571E-4,1.2140182439356753E-4,6.960746203549454E-5,0.13768005126289626,0.0014358770919644527,5.861053591909991E-5,2.4529950886970943E-4,0.013292722989563778,2.1061950741034388E-4,1.2059139054533523E-4,2.7089397455959933E-4,4.630156919422683E-4,0.06678597719193563,3.5078145415593046E-4,2.2714244305402354E-4,3.347430095893474E-5,1.9524157744230884E-4,3.767551811789976E-4,3.878245276530811E-4,6.307026699232349E-4,0.1613926874127992,1.6153281246392444E-4,5.687665719729867E-4,0.4130323958757057,5.255335252493242E-4,1.29975659775046E-4,1.204551801757177E-4,0.20069868178451974
47,1.659211262204948E-4,1.5070386535534735E-4,8.22761160577317E-5,5.103564589835553E-5,2.4353135610713446E-4,0.2604822699726707,7.555952997807764E-4,1.3235088362528743E-4,3.483313979290627E-4,8.2590082800802E-5,8.378713210376574E-5,1.1086738160439593E-4,2.6025448808990705E-4,3.8776050928316774E-4,1.7798204690914058E-4,9.850847574367784E-4,1.3288414624340687E-4,1.231023198231614E-4,0.06587783106888209,2.6216808048395E-4,4.2050775035451727E-4,3.1018341784684986E-5,0.14284805635632986,2.3272017232233878E-4,1.8052849848442095E-4,0.3232803673450047,0.0010812093062777352,5.1742991532933186E-5,9.424809060360189E-5,0.20088327346999965
48,3.267570680605381E-4,5.940147611915091E-5,5.7514687987153865E-5,2.0517507872845817E-4,2.132526963452365E-4,8.991220424263493E-5,8.719159894519998E-5,4.150731088247322E-4,1.1343316090473091E-4,1.372890305461515E-4,6.649013338230242E-5,1.5289133055907566E-4,1.843702364037902E-4,3.8079286530531587E-4,4.051441708442247E-4,2.3607132768509658E-4,4.967112237317443E-5,1.0014907886600625E-4,4.922182193773412E-4,5.5693056025461746E-5,0.03706114607302371,7.120736273443443E-5,0.061803691858737686,0.02592809353285642,6.641386096985337E-5,0.7676872927698378,0.1024732732636279,1.566565195591483E-5,8.592815446280427E-4,2.054424301025976E-4
49,1.669602585963848E-4,2.2062654971188942E-4,1.916615467788703E-4,9.312426495655294E-5,9.151785484030125E-5,1.433204894162051E-4,7.612266564106198E-5,6.591788036333811E-5,6.903518870186169E-5,1.2979339946397688E-4,1.2119725732321192E-4,1.4947117953569705E-4,3.66530014515188E-5,1.0239507535910105E-4,1.4126729646645703E-4,1.3170565009141215E-4,2.614521108327909E-4,7.711827087334082E-5,1.5876950024894894E-4,1.152404120555383E-4,0.6551454120508093,8.147264678067758E-5,3.2803426465357336E-4,3.7294374158467513E-5,2.4222025461500805E-4,9.029139199161998E-5,0.1420352245165123,7.139668056065515E-5,1.8132860359216604E-4,0.19924397536361768
50,5.868939830280234E-5,1.2783158564859352E-4,1.7526328592119754E-4,0.041427254080553026,5.757939103834576E-5,4.3342640091911187E-4,1.2076144356149403E-4,1.3211171325853605E-4,1.613972815650524E-4,3.969077534051066E-5,0.0950974007896326,1.1278555395366809E-4,6.479103910297289E-5,0.14969377512223292,0.12776448235126686,4.148540291058371E-5,1.3809526443431E-4,2.7361642724927358E-5,0.012912953087375946,1.6238862536975134E-4,4.585788282140888E-5,4.871145345843703E-4,0.3337752402309623,3.064385878335397E-5,4.7998974654479164E-5,4.013693335144345E-4,2.4828872161571027E-4,8.868687479049546E-5,0.09995130949503783,0.13617396585812247
51,9.653820419352395E-5,5.939704800363685E-4,7.593971607597173E-5,1.504268534094279E-4,1.7957221979629287E-4,3.054230275005025E-4,1.1715305616606E-4,1.4985926378308898E-4,7.46908314627159E-5,0.5113556647134035,1.9361508018869266E-4,0.036423458340278346,8.489008783728854E-5,3.5209021959239055E-5,6.483045813415926E-5,7.128333359913732E-5,6.679319791660306E-5,5.776689866571707E-5,1.1952311774431976E-4,7.199980869306267E-5,0.36481974774581094,1.0559130976515144E-4,1.1184077517260965E-4,1.129124346875699E-4,7.50722107520936E-5,8.873869476824146E-5,6.995427536548825E-5,5.590140677122396E-5,1.1786582410702031E-4,0.08415376761195545
